,PTS,AST,REB,STL,BLK
Josh Richardson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Terry Rozier,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Salah Mejri,24.817000000000004,7.4009999999999945,8.137999999999995,1.360999999999999,0.7530000000000002
Xavier Munford,24.728000000000005,7.445999999999994,7.436999999999999,1.452999999999999,0.6390000000000005
Josh McRoberts,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Norman Powell,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Anderson Varejao,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
RJ Hunter,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
T.J. Warren,24.259000000000004,7.642999999999997,7.448000000000003,1.4669999999999996,0.5249999999999999
Tyler Johnson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Nick Young,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Sean Kilpatrick,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Dario Saric,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Seth Curry,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Buddy Hield,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Malcolm Brogdon,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jamal Murray,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Brandon Ingram,24.817000000000004,7.4009999999999945,8.137999999999995,1.360999999999999,0.7530000000000002
Marquese Chriss,24.817000000000004,7.4009999999999945,8.137999999999995,1.360999999999999,0.7530000000000002
Michael Kidd-Gilchrist,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Montrezl Harrell,24.676000000000002,7.507999999999995,7.696999999999997,1.3839999999999995,0.6440000000000005
Rondae Hollis-Jefferson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Troy Daniels,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Willy Hernangomez,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Sergio Rodriguez,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Isaiah Whitehead,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Spencer Dinwiddie,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
David Lee,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Tyler Ulis,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Tim Frazier,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Brandon Jennings,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Justin Hamilton,24.676000000000002,7.543999999999994,7.612999999999999,1.395999999999999,0.6500000000000006
Jaylen Brown,24.700000000000003,7.592999999999995,7.527999999999997,1.4049999999999991,0.6350000000000006
Sam Dekker,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Timothe Luwawu-Cabarrot,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Rodney McGruder,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Mindaugas Kuzminskas,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jonathon Simmons,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
JaVale McGee,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Glenn Robinson III,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Alex Abrines,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Domantas Sabonis,25.69899999999999,7.944000000000001,9.087999999999992,1.3459999999999999,0.8099999999999998
Andrew Harrison,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Taurean Prince,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Malcolm Delaney,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Willie Reed,24.676000000000002,7.543999999999994,7.612999999999999,1.395999999999999,0.6500000000000006
Juancho Hernangomez,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Cristiano Felicio,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
C.J. Watson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Davis Bertans,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Dorian Finney-Smith,24.676000000000002,7.507999999999995,7.696999999999997,1.3839999999999995,0.6440000000000005
Patrick McCaw,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Kris Dunn,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Tyus Jones,24.309000000000005,7.783999999999999,7.568000000000001,1.4099999999999997,0.536
Semaj Christon,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
DeAndre Liggins,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Paul Zipser,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Shabazz Napier,24.309000000000005,7.744999999999999,7.635000000000002,1.4019999999999992,0.549
Shelvin Mack,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Thon Maker,24.676000000000002,7.543999999999994,7.612999999999999,1.395999999999999,0.6500000000000006
Wayne Selden,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Delon Wright,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Pat Connaughton,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
James Michael McAdoo,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Tomas Satoransky,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Joel Embiid,30.436999999999966,8.491,10.222999999999992,1.5320000000000005,1.0239999999999991
Donovan Mitchell,28.719,8.348999999999998,8.992,1.5030000000000001,0.8419999999999999
Kyle Kuzma,24.676000000000002,7.543999999999994,7.612999999999999,1.395999999999999,0.6500000000000006
Ben Simmons,25.258999999999997,8.714000000000006,7.989999999999996,1.315000000000001,0.5730000000000001
Lauri Markkanen,25.527000000000022,7.746000000000004,8.466999999999997,1.3449999999999995,0.7769999999999997
Dennis Smith Jr.,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jayson Tatum,25.187,7.270999999999998,8.932999999999991,1.2839999999999991,0.8959999999999995
Josh Jackson,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Caris LeVert,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Bogdan Bogdanovic,24.309000000000005,7.744999999999999,7.635000000000002,1.4019999999999992,0.549
De'Aaron Fox,25.207000000000022,7.798999999999998,7.365000000000002,1.5189999999999992,0.6270000000000001
Reggie Bullock Jr.,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Dillon Brooks,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Joe Harris,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
John Collins,25.240000000000013,7.679000000000002,8.766999999999994,1.3199999999999994,0.8379999999999996
Yogi Ferrell,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Denzel Valentine,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Skal Labissiere,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Fred VanVleet,24.671999999999993,7.891999999999995,7.375999999999997,1.4559999999999997,0.552
Jarrett Allen,25.296999999999993,7.218,9.512999999999987,1.3159999999999992,0.996999999999999
Dejounte Murray,24.21100000000001,7.590999999999997,7.428000000000002,1.4489999999999994,0.515
David Nwaba,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Josh Hart,25.640999999999995,7.493999999999999,9.38699999999999,1.2989999999999995,0.9259999999999997
Darius Miller,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jarell Martin,24.676000000000002,7.543999999999994,7.612999999999999,1.395999999999999,0.6500000000000006
Alec Burks,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Luke Kennard,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Pascal Siakam,24.39600000000001,7.585999999999999,7.878999999999999,1.368,0.587
Bryn Forbes,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jakob Poeltl,25.231000000000005,7.302000000000001,9.24499999999999,1.4039999999999992,0.9839999999999991
Bam Adebayo,24.838,7.516000000000002,8.875999999999992,1.3349999999999995,0.8289999999999995
Malik Monk,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Justin Jackson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Isaiah Taylor,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Dragan Bender,24.676000000000002,7.507999999999995,7.696999999999997,1.3839999999999995,0.6440000000000005
Frank Ntilikina,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
OG Anunoby,24.69100000000001,7.508999999999993,7.204000000000001,1.486999999999999,0.6130000000000005
Deyonta Davis,24.676000000000002,7.507999999999995,7.696999999999997,1.3839999999999995,0.6440000000000005
Maxi Kleber,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Daniel Theis,24.785000000000004,7.486999999999995,7.902999999999996,1.366999999999999,0.7120000000000004
Royce O'Neale,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Zach Collins,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Treveon Graham,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Kevon Looney,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Cedi Osman,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Sindarius Thornwell,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Wes Iwundu,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Malik Beasley,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Terrance Ferguson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Semi Ojeleye,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Ekpe Udoh,24.817000000000004,7.4009999999999945,8.137999999999995,1.360999999999999,0.7530000000000002
Josh Huestis,24.676000000000002,7.507999999999995,7.696999999999997,1.3839999999999995,0.6440000000000005
Brandon Paul,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Eric Moreland,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Quinn Cook,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jordan Bell,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Cheick Diallo,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Wade Baldwin IV,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Luka Doncic,28.90899999999999,8.513000000000003,9.663999999999996,1.5090000000000003,0.9089999999999995
Trae Young,29.32199999999998,8.693999999999999,9.019000000000004,1.4660000000000017,0.8750000000000003
Collin Sexton,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Deandre Ayton,25.069000000000006,7.387999999999998,8.854999999999993,1.3369999999999993,0.8669999999999995
Marvin Bagley III,24.935000000000006,7.461999999999996,8.31399999999999,1.3060000000000003,0.7430000000000001
Jaren Jackson Jr.,24.817000000000004,7.479999999999995,7.998999999999994,1.3779999999999992,0.7220000000000003
Kevin Knox II,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Allonzo Trier,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Shai Gilgeous-Alexander,29.14399999999999,8.286,9.474999999999996,1.5350000000000004,0.9479999999999993
Damyean Dotson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Thomas Bryant,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Monte Morris,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Derrick White,24.817000000000004,7.4009999999999945,8.137999999999995,1.360999999999999,0.7530000000000002
Kevin Huerter,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jonathan Isaac,24.817000000000004,7.4009999999999945,8.137999999999995,1.360999999999999,0.7530000000000002
Jalen Brunson,30.456,8.566,9.054000000000004,1.4540000000000013,0.8929999999999996
Landry Shamet,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Ivica Zubac,25.006000000000004,7.49,8.87999999999999,1.3249999999999995,0.8509999999999995
Rodions Kurucs,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
DeAndre' Bembry,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Mikal Bridges,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jahlil Okafor,24.676000000000002,7.543999999999994,7.612999999999999,1.395999999999999,0.6500000000000006
Richaun Holmes,25.204,7.559000000000001,8.871999999999993,1.3339999999999994,0.8649999999999994
Frank Jackson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Ante Zizic,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Josh Okogie,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jake Layman,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Miles Bridges,24.71600000000001,7.5269999999999975,7.8799999999999955,1.3500000000000003,0.6280000000000003
Mitchell Robinson,25.177,7.212000000000001,9.330999999999989,1.3959999999999995,1.0039999999999991
Boban Marjanovic,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Harry Giles III,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Derrick Jones Jr.,24.844,7.420999999999995,8.123999999999995,1.341999999999999,0.7460000000000003
Ryan Arcidiacono,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Shaquille Harrison,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Sterling Brown,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Torrey Craig,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Alfonzo McKinnie,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Bruce Brown,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Georges Niang,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Abdel Nader,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
T.J. Leaf,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Tyrone Wallace,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Khem Birch,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Khyri Thomas,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jerome Robinson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Aaron Holiday,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jonah Bolden,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Lonnie Walker IV,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Devonte' Graham,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Ja Morant,24.735000000000003,7.498999999999996,7.37,1.454,0.563
Kendrick Nunn,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
RJ Barrett,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Eric Paschall,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Tyler Herro,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Duncan Robinson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Coby White,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Christian Wood,24.868000000000006,7.341999999999995,8.27999999999999,1.339,0.7500000000000003
Damion Lee,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
De'Andre Hunter,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Darius Garland,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
P.J. Washington,24.676000000000002,7.543999999999994,7.612999999999999,1.395999999999999,0.6500000000000006
Markelle Fultz,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Brandon Clarke,24.769000000000005,7.459999999999993,7.963999999999994,1.358,0.681
Lonzo Ball,24.555000000000003,7.4089999999999945,7.331999999999998,1.4529999999999996,0.5820000000000004
Cam Reddish,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Danuel House Jr.,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Troy Brown Jr.,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Kevin Porter Jr.,24.21100000000001,7.590999999999997,7.428000000000002,1.4489999999999994,0.515
Furkan Korkmaz,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Michael Porter Jr.,24.769000000000005,7.459999999999993,7.963999999999994,1.358,0.681
Donte DiVincenzo,24.785000000000004,7.5659999999999945,7.763999999999997,1.383999999999999,0.6810000000000004
Jarrett Culver,24.676000000000002,7.507999999999995,7.696999999999997,1.3839999999999995,0.6440000000000005
Svi Mykhailiuk,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Gary Trent Jr.,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Cameron Johnson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jordan Poole,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Anfernee Simons,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
De'Anthony Melton,24.789,7.5869999999999935,7.686999999999996,1.3939999999999992,0.6630000000000004
Omari Spellman,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Terence Davis,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jaxson Hayes,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Brad Wanamaker,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Chris Boucher,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Nicolo Melli,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Darius Bazley,24.844,7.420999999999995,8.123999999999995,1.341999999999999,0.7460000000000003
Damian Jones,24.676000000000002,7.543999999999994,7.612999999999999,1.395999999999999,0.6500000000000006
Alex Caruso,24.927000000000003,7.435999999999995,7.725999999999999,1.432999999999999,0.7060000000000002
Mo Bamba,25.152,7.733000000000001,8.74799999999999,1.3259999999999998,0.8319999999999996
Isaac Bonga,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Cody Martin,24.64100000000001,7.667999999999996,7.583999999999998,1.3929999999999996,0.5990000000000003
Jevon Carter,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Tony Bradley,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Matisse Thybulle,24.852000000000004,7.500999999999993,7.422,1.4709999999999988,0.6520000000000005
Bruno Fernando,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Elie Okobo,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Grant Williams,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Goga Bitadze,24.817000000000004,7.4009999999999945,8.137999999999995,1.360999999999999,0.7530000000000002
Shake Milton,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Luguentz Dort,24.221000000000007,7.692999999999997,7.5070000000000014,1.4279999999999995,0.515
Gary Clark,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Chris Chiozza,24.221000000000007,7.692999999999997,7.5070000000000014,1.4279999999999995,0.515
Wenyen Gabriel,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Dzanan Musa,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jeremiah Martin,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Robert Williams III,24.817000000000004,7.4009999999999945,8.137999999999995,1.360999999999999,0.7530000000000002
Matt Thomas,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Donta Hall,24.676000000000002,7.543999999999994,7.612999999999999,1.395999999999999,0.6500000000000006
Edmond Sumner,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Juwan Morgan,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Terance Mann,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Zion Williamson,24.676000000000002,7.543999999999994,7.612999999999999,1.395999999999999,0.6500000000000006
Anthony Edwards,26.29300000000001,7.722999999999995,7.884999999999999,1.4350000000000012,0.6920000000000003
LaMelo Ball,23.999000000000002,7.911999999999998,7.183000000000004,1.4839999999999998,0.431
Rui Hachimura,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Tyrese Haliburton,24.568999999999992,8.043999999999997,7.236999999999999,1.426,0.49700000000000016
Keldon Johnson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Saddiq Bey,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Hamidou Diallo,24.309000000000005,7.744999999999999,7.635000000000002,1.4019999999999992,0.549
Immanuel Quickley,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jae'Sean Tate,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Wendell Carter Jr.,24.676000000000002,7.507999999999995,7.696999999999997,1.3839999999999995,0.6440000000000005
Naz Reid,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Dwayne Bacon,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Theo Maledon,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Isaac Okoro,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Patrick Williams,24.785000000000004,7.486999999999995,7.902999999999996,1.366999999999999,0.7120000000000004
Desmond Bane,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Talen Horton-Tucker,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Isaiah Roby,24.676000000000002,7.507999999999995,7.696999999999997,1.3839999999999995,0.6440000000000005
Cameron Payne,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Tyrese Maxey,28.751000000000005,8.351,9.095999999999998,1.4860000000000002,0.8639999999999999
Kenrich Williams,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Isaiah Stewart,25.254,7.5260000000000025,9.079999999999991,1.3409999999999993,0.9189999999999994
Payton Pritchard,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Daniel Gafford,24.817000000000004,7.4009999999999945,8.137999999999995,1.360999999999999,0.7530000000000002
R.J. Hampton,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jaden McDaniels,24.817000000000004,7.4009999999999945,8.137999999999995,1.360999999999999,0.7530000000000002
Xavier Tillman,24.99300000000001,7.885,8.083999999999996,1.3410000000000004,0.6810000000000003
Kira Lewis Jr.,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Deni Avdija,24.62500000000001,7.5559999999999965,7.859999999999997,1.3560000000000003,0.6160000000000002
Facundo Campazzo,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Dean Wade,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Drew Eubanks,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Juan Toscano-Anderson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Mychal Mulder,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Garrison Mathews,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Devin Vassell,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jarred Vanderbilt,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Sekou Doumbouya,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jordan McLaughlin,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Precious Achiuwa,24.785000000000004,7.486999999999995,7.902999999999996,1.366999999999999,0.7120000000000004
Caleb Martin,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Obi Toppin,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Thanasis Antetokounmpo,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
